x,y,yaw,max_speed
4.672707606990536,8.624975626248508,3.1415150230742213,6.092425287080928
4.572629950721037,8.624983395328577,3.141536655864912,6.141469358277638
4.47255229430614,8.624988999449654,3.1415526615713323,6.190124867776348
4.372474637813935,8.624993001757142,3.1415643780692912,6.238400907176706
4.272396981281475,8.624995831504972,3.1415728631695763,6.286306218970179
4.172319324728477,8.62499781208385,3.141578942173111,6.333849215024237
4.07224166816522,8.6249991842903,3.141583250492328,6.381037993826957
3.972164011596949,8.625000125330258,3.1415862709329563,6.427880356592144
3.8720863550262723,8.625000764091597,3.141588365571396,6.474383822315692
3.772008698454467,8.62500119322643,3.141589802435303,6.520555641865435
3.6719310418821487,8.62500147856329,3.1415907773872664,6.566402811179281
3.5718533853095935,8.625001666329242,3.1415914317316354,6.611932083639635
3.471775728736941,8.625001788609943,3.14159186612268,6.657149981686095
3.3716980721642402,8.625001867417806,3.141592151358096,6.702062807722945
3.27162041559152,8.625001917679977,3.1415923366138396,6.746676654373112
3.171542759018794,8.625001949402188,3.141592455623979,6.7909974141257905
3.0714651024460617,8.625001969214143,3.141592531244256,6.8350307884210135
2.9713874458733294,8.625001981458198,3.141592578770653,6.8787822962108045
2.8713097893005988,8.625001988945922,3.1415926083149563,6.92225728203331
2.7712321327278677,8.625001993476921,3.1415926264806893,6.965460923633352
2.671154476155139,8.625001996189937,3.1415926375284746,7.008398239160157
2.571076819582406,8.625001997797316,3.1415926441741004,7.051074093970591
2.4709991630096737,8.625001998739616,3.1415926481282024,7.0934932070640055
2.370921506436945,8.6250019992862,3.141592650455199,7.135660157172789
2.270843849864212,8.625001999599903,3.1415926518097206,7.177579388530871
2.1707661932914797,8.625001999778048,3.1415926525896105,7.219255216340755
2.0706885367187513,8.625001999878144,3.1415926530337814,7.260691831958109
1.9706108801460183,8.625001999933788,3.1415926532839467,7.301893307811557
1.8705332235732866,8.625001999964397,3.1415926534233534,7.3428636020740035
1.7704555670005582,8.625001999981054,3.1415926535001746,7.383606563100665
1.6703779104278258,8.625001999990022,3.1415926535420287,7.424125933647894
1.5703002538550956,8.625001999994803,3.1415926535646417,7.464425354885882
1.4702225972823642,8.62500199999732,3.1415926535766583,7.5045083702174145
1.370144940709631,8.625001999998634,3.1415926535830305,7.544378428914024
1.270067284136901,8.625001999999311,3.141592653586314,7.584038889580093
1.1699896275641697,8.62500199999966,3.1415926535880536,7.62349302345475
1.0699119709914358,8.625001999999833,3.1415926535889414,7.662744017560762
0.9698343144187052,8.625001999999919,3.1415926535893672,7.701794977708978
0.8697566578459739,8.625001999999961,3.1415926535895626,7.740648931366365
0.7696790012732458,8.625001999999984,3.1415926535897043,7.779308830395104
0.6696013447005142,8.625001999999993,3.141592653589722,7.817777553669792
0.5695236881277823,8.625002,3.1415926535897754,7.856057909579285
0.4694460315550536,8.625002000000002,3.141592653589793,7.894152638419354
0.3693683749823212,8.625002000000002,3.141592653589793,7.932064414681921
0.2692907184095887,8.625002000000002,3.141592653589793,7.969795849246281
0.1692130618368596,8.625002000000002,3.141592653589793,8.0
0.06913540526412698,8.625002000000002,3.141592653589793,8.0
-0.030942251308602058,8.625002000000002,3.141592653589793,8.0
-0.13101990788133464,8.625002000000002,3.141592653589793,8.0
-0.23109756445406718,8.625002000000002,3.141592653589793,8.0
-0.3311752210267961,8.625002000000002,3.141592653589793,8.0
-0.43125287759952846,8.625002000000002,3.141592653589793,8.0
-0.531330534172261,8.625002000000002,3.141592653589793,8.0
-0.6314081907449901,8.625002000000002,3.141592653589793,8.0
-0.731485847317723,8.625002000000002,3.141592653589793,8.0
-0.8315635038904522,8.625002000000002,3.141592653589793,8.0
-0.9316411604631845,8.625002000000002,3.141592653589793,8.0
-1.0317188170359164,8.625002000000002,3.141592653589793,8.0
-1.1317964736086443,8.625002000000002,3.141592653589793,8.0
-1.2318741301813754,8.625002000000002,3.141592653589793,8.0
-1.3319517867541066,8.625002000000002,3.141592653589793,8.0
-1.432029443326835,8.625002000000002,3.141592653589793,8.0
-1.532107099899567,8.625002000000002,3.141592653589793,8.0
-1.6321847564722995,8.625002000000002,3.141592653589793,8.0
-1.7322624130450288,8.625002000000002,3.141592653589793,8.0
-1.832340069617762,8.625002000000002,3.141592653589793,8.0
-1.9324177261904922,8.625002000000002,3.141592653589793,8.0
-2.0324953827632255,8.625002000000002,3.141592653589793,8.0
-2.132573039335958,8.625002000000002,3.141592653589793,8.0
-2.232650695908686,8.625002000000002,3.141592653589793,8.0
-2.332728352481417,8.625002000000002,3.141592653589793,8.0
-2.432806009054149,8.625002000000002,3.141592653589793,8.0
-2.532883665626878,8.625002000000002,3.141592653589793,8.0
-2.6329613221996118,8.625002000000002,3.141592653589793,8.0
-2.7330389787723424,8.625002000000002,3.141592653589793,8.0
-2.8331166353450756,8.625002000000002,3.141592653589793,8.0
-2.933194291917808,8.625002000000002,3.141592653589793,8.0
-3.0332719484905364,8.625002000000002,3.141592653589793,8.0
-3.1333496050632674,8.625002000000002,3.141592653589793,8.0
-3.2334272616359985,8.625002000000002,3.141592653589793,8.0
-3.333504918208727,8.625002000000002,3.141592653589793,8.0
-3.4335825747814597,8.625002000000002,3.141592653589793,8.0
-3.5336602313541894,8.625002000000002,3.141592653589793,8.0
-3.633737887926922,8.625002000000002,3.141592653589793,8.0
-3.733815544499655,8.625002000000002,3.141592653589793,8.0
-3.833893201072384,8.625002000000002,3.141592653589793,8.0
-3.933970857645116,8.625002000000002,3.141592653589793,8.0
-4.034048514217847,8.625002000000002,3.141592653589793,8.0
